Gene_id,SM1,SM2,SM3,R1,R2,R3,mean_sm,mean_r,log2fc,log10intensity,pass_1,pass_2,desc,FDR
Tb927.9.11480,1459036.882793885,1595891.678325365,1618375.6653432674,2545238.117205979,2021199.0847385302,2056624.9436686784,1557768.0754875056,2207687.381871063,0.5030554374467131,6.575817514575046,False,False,Enriched in surface-labeled proteome protein 9,0.0482769243714857
Tb927.9.6350,337889.6319003948,331711.2474613842,315021.81951748644,503127.065767018,473328.9376000784,417019.0897877815,328207.5662930885,464491.69771829265,0.5010443120113417,5.8991084549690465,False,False,"inositol-1(or 4)-monophosphatase, putative",0.029193039594536
Tb927.11.5120,67237.71069936395,73433.61753571423,64420.36066641553,102178.9578601848,92931.09569615564,95098.86884467141,68363.89630049792,96736.30746700395,0.5008228458966757,5.217747609271559,False,False,"TPR repeat/SET domain containing protein, putative",0.0220995331940857
Tb927.8.3470,467262.6458637763,418424.6150619275,472392.25340689253,702235.901695769,563471.1429990015,654083.4970045536,452693.1714441988,639930.1805664414,0.4993809640746316,6.038470478203995,False,False,"Vesicle transport v-SNARE protein N-terminus, putative",0.0425919138790994
Tb927.5.2620,219981.30693434412,237437.0412689679,249204.19220406428,401599.1285779166,304338.039744514,292761.15123060497,235540.84680245878,332899.43985101185,0.49910917347344097,5.754684849781966,False,False,"hypothetical protein, conserved",0.0838325579760601
Tb927.8.8340,685778.7903775229,763192.6911242228,715406.1423021674,1115628.011006804,921785.3799690241,1020678.1585692853,721459.2079346377,1019363.8498483711,0.49867936569575905,6.2407546304316925,False,False,"CRAL/TRIO domain containing protein, putative",0.0339922489081174
Tb927.11.9090,45371.196291169654,47311.74203107479,47839.525555656575,65364.40076137978,62110.20321976278,70867.3054702322,46840.82129263368,66113.96981712492,0.497188772159587,5.052904656756169,False,False,"Putative methyltransferase, putative",0.0182372491226461
Tb927.5.520,1002849.8714993711,1032937.9353435176,1065462.6436323335,1778814.7060913802,1387135.764670043,1206622.1918786243,1033750.1501584075,1457524.2208800158,0.49563231911962796,6.3964215602407,False,False,"stomatin-like protein, putative",0.103916926460698
Tb927.7.470,1297951.7940660454,1422896.4040221842,1327871.5675540876,2228993.6950974585,1694850.5338995783,1781620.9520214312,1349573.2552141056,1901821.727006156,0.4948787283459551,6.5120697311629865,False,False,Enriched in surface-labeled proteome protein 14,0.0591978189175859
Tb927.2.2490,556645.8312740133,602730.3286173532,620725.4063689434,890682.9203494764,838170.14558688,766552.537453539,593367.1887534367,831801.8677966319,0.48731477178352534,6.153866384324891,False,False,hypothetical protein,0.0276978960341622
Tb927.5.2940,15481055.135601519,15424727.10013219,15772630.609172681,25889202.80533754,22758950.83090444,16737493.709420085,15559470.94830213,21795215.781887356,0.4862184802817061,7.572345098611027,False,False,"stress-induced protein sti1, putative",0.145675658462031
Tb927.10.12480,74054.44094434728,75008.44981307039,74124.4337202243,119024.86982783007,99820.44743815648,93712.24979169545,74395.77482588065,104185.85568589398,0.4858668365407397,5.251836783904895,False,False,"UAA transporter family, putative",0.0425919138790994
Tb927.11.13130,1026938.1350244489,1025767.4661354641,961135.8980046267,1507816.8223058444,1398563.1114028897,1313861.095063153,1004613.8330548466,1406747.0095906288,0.48572185108845334,6.382262204257079,False,False,membrane-bound acid phosphatase 1 precursor,0.0220995331940857
Tb927.1.1270,57322.61721127524,69876.11970369575,64724.72504997931,99417.23431094944,85709.21845913594,82761.64989423892,63974.48732165009,89296.03422144143,0.4810994235429885,5.1854586352051575,False,False,"homocysteine S-methyltransferase, putative",0.0516463194374241
Tb927.9.10650,53139.040446473075,49981.66315882994,49781.83857569126,62352.377212910884,72264.06996084978,78777.88808272319,50967.51406033143,71131.44508549462,0.48090948567428315,5.086711961740534,False,False,hypothetical protein,0.0425919138790994
Tb927.5.3430,317667.07939463365,332841.26409875654,338500.01981269836,537603.4839306752,485116.6060767535,356018.3960884208,329669.45443536283,459579.4953652832,0.4792942119143352,5.89721401267881,False,False,"ubiquitin-activating enzyme E1, putative",0.13813782094736302
Tb927.10.8100,31838.72439742494,30408.747711689175,31523.721585047002,48242.91812150144,41452.4429007268,41011.235610185555,31257.064564720367,43568.86554413793,0.47911525121130094,4.874052123957056,False,False,"hypothetical protein, conserved",0.0288348980231446
Tb927.10.5690,1441405.2672239826,1408103.4589511284,1494194.9968492468,2412747.5887655374,2137531.5334603013,1503875.3561629765,1447901.241008119,2018051.4927962718,0.47899978496802925,6.539822635819357,False,False,"procyclin-associated gene 2 (PAG2) protein, putative",0.18750415892776803
Tb927.5.3560,505547.25713645143,531313.2771354225,495327.2803406676,853198.0887334931,735962.3092231856,545189.086661719,510729.27153751376,711449.8282061325,0.47820327385721395,6.087134852658545,False,False,"vesicle-associated membrane protein, putative",0.16118939317684
Tb927.4.810,522591.152187357,551879.5799355988,555825.5547351905,895412.1462965329,595704.4967112021,778583.9620881061,543432.0956193821,756566.8683652803,0.47736782413267786,6.11394300620228,False,False,"expression site-associated gene 5 (ESAG5) protein, putative",0.128700787055011
Tb927.7.2970,779607.1295722845,783142.6212131052,780783.6118916665,1201223.3905523864,1097128.2354229367,959614.1970804352,781177.7875590188,1085988.6076852528,0.4752861364274087,6.27118302245702,False,False,"ATP-dependent DEAD/H RNA helicase, putative",0.037952261731528
Tb927.9.13490,1012534.8434321344,1023086.2448413352,1010864.3557499698,1420572.8321883874,1284804.3894227503,1529815.1498536293,1015495.1480078133,1411730.7904882554,0.47528165409285433,6.385110204545787,False,False,"metallo-peptidase, Clan MG, Family M24",0.0274542657065771
Tb927.7.7500,238217.1985308205,247525.00797714625,223890.44054951388,318663.1865241905,318071.4456378629,349628.34934999165,236544.21568582687,328787.660504015,0.4750462728149623,5.752303473808002,False,False,"thymine-7-hydroxylase, putative",0.0213105186182961
Tb927.5.3250,1058890.2646487788,1145836.8702955341,1107699.0550130298,1816841.0521287823,1572958.8354158816,1202720.6781934449,1104142.0633191143,1530840.1885793693,0.4713978742004063,6.420777694338504,False,False,"hypothetical protein, conserved",0.137635053011439
Tb927.11.4890,134720.442910873,147477.44405560952,140045.07667116035,212995.67242468832,190033.6876951486,182295.59078211707,140747.65454588094,195108.31696731798,0.4711643965736202,5.526153074451521,False,False,Cap-specific mRNA (nucleoside-2-O-)-methyltransferase,0.0288348980231446
Tb927.5.860,783249.3412393066,905934.3381813902,860002.6371398506,1258840.524991336,1365619.4091099985,906722.325067299,849728.7721868491,1177060.7530562112,0.47011446474640795,6.30680865112441,False,False,"Selenoprotein T, putative",0.16113295264389402
Tb927.5.960,1683943.4532324974,1879936.7694466803,1713150.0518560496,2964971.9620745173,2239245.214289603,2104181.2321015424,1759010.0915117424,2436132.8028218877,0.4698290225233064,6.622746758290742,False,False,atpase family aaa domain-containing protein 1,0.10786294849734301
Tb927.10.3530,14759.235005228054,15131.950062267542,15000.01332781848,18057.700906242222,22635.411947306096,21477.305605334106,14963.732798438024,20723.472819627474,0.46979567914376946,4.552512543131723,False,False,"hypothetical protein, conserved",0.0425919138790994
Tb927.11.10280,157815.37598130837,158089.3275683878,178807.05155025175,259722.35016621742,193883.98290063025,231401.94005747102,164903.9183666493,228336.09104143956,0.4695332316736227,5.594657697820299,False,False,"metallo-peptidase, Clan MC, Family M14, putative",0.0748538695893841
Tb927.6.3940,2151139.8770659645,1990986.586264815,2148437.945642029,3389278.5953905913,2757079.0347059835,2560131.101688466,2096854.802990936,2902162.9105950133,0.46890154094075126,6.698884675640168,False,False,"Autophagy-related protein 27, putative",0.0665825358868044
Tb927.6.1860,49258.429470336836,48510.586954541606,53704.86135337944,68573.77623232127,64387.43664075887,76686.8876400986,50491.29259275263,69882.70017105958,0.46890074177398317,5.080532666164172,False,False,conserved protein,0.0348232238218818
Tb927.10.8880,407373.0972026294,423468.5984160167,407689.0679902116,558927.1184807627,609036.4012328564,545368.3453986057,412843.58786961925,571110.621704075,0.4681749185643594,5.992974888073422,False,False,RNA interference factor 4,0.0177093685844971
Tb927.5.630,3649496.09035611,3968002.0577402995,3661269.4078233344,6162915.461897168,5113377.341205015,4309274.588438673,3759589.185306581,5195189.130513619,0.4666012457560005,6.952054838939075,False,False,"acidic phosphatase, putative",0.10077013759409201
Tb927.10.6720,473495.7944666573,575065.4667587745,514638.02984554466,850069.3387430739,571882.0819906553,735498.5974458265,521066.4303569921,719150.0060598518,0.4648254186176253,6.0934974826937545,False,False,"Plasma-membrane choline transporter, putative",0.1537453713743
Tb927.10.5680,1111536.7787448252,979868.2449011047,1115097.4507981185,1812869.9463717118,1473510.0341192167,1138820.2108091533,1068834.158148016,1475066.7304333607,0.4647422021472422,6.405500187015414,False,False,"procyclin-associated gene 1 (PAG1) protein, putative",0.19242043168990103
Tb927.5.2610,16667.257253520296,18593.910124035472,18135.434731423167,25975.84511276453,21001.610211718034,26675.80897504626,17798.86736965965,24551.08809984294,0.4640015276826003,4.6268529580112485,False,False,"hypothetical protein, conserved",0.0591978189175859
Tb927.5.1130,261783.963567211,304354.57195845246,256143.70014931838,449420.8688160924,365860.403776488,318490.05228962656,274094.07855832734,377923.77496073564,0.4634241195693545,5.814259487723723,False,False,"hypothetical protein, conserved",0.115984900429401
Tb927.11.14360,658122.8149695212,707215.7760602067,722148.9840303495,1025652.3814746347,972312.7833607458,879169.2027446664,695829.1916866925,959044.789193349,0.4628649886757105,6.218764927723708,False,False,mitochondrial carrier protein,0.0292928474404684
Tb927.11.12290,4658.885387348543,6858.995531279561,4209.687201715481,7244.259593201264,6455.215515222333,7971.952368295705,5242.522706781195,7223.809158906434,0.4624985746675821,4.095738684044705,False,False,"hypothetical protein, conserved",0.20050491226400197
Tb927.5.2340,121120.09343606107,126284.49566561772,128441.76986391362,177965.70618580314,185483.33881594305,154267.96003831402,125282.11965519749,172572.33501335338,0.4620206783300378,5.474004099729486,False,False,"hypothetical protein, conserved",0.0348232238218818
Tb927.5.4300,65118.6057294602,79790.47476485962,70414.93426392856,104312.52468057448,104390.35664059846,87891.61315867088,71774.6715860828,98864.83149328128,0.461982588036923,5.232079577730845,False,False,"prolyl oligopeptidase, putative",0.0578609338978952
Tb927.9.1350,455764.84585129074,455119.3371409633,436149.47911791364,603764.5125742309,589681.9761357829,660009.5799533938,449011.2207033892,617818.6895544692,0.4604320163231774,6.028095183318778,False,False,"hypothetical protein, conserved",0.0189742008169341
Tb927.8.3840,1529397.7899977204,1511756.803233735,1547294.875458681,2234769.848925925,1942648.944583918,2133600.754214112,1529483.1562300455,2103673.1825746517,0.45986637228695215,6.560284086444967,False,False,"hypothetical protein, conserved",0.0227103947014279
Tb927.10.10720,19692.776263285217,23296.833911208643,20343.71539740281,31164.756635336602,26977.803705787795,28774.19065977794,21111.10852396556,28972.250333634114,0.4566694108192841,4.699693447287132,False,False,"Tetraspanin family, putative",0.0417182768994957
Tb927.5.3660,87007.47007288395,88457.70237350534,90953.44286681218,150059.66300202618,112863.06507405137,102614.02777285366,88806.20510440048,121845.58528297707,0.456321590386637,5.323565154666542,False,False,"hypothetical protein, conserved",0.128162320110765
Tb927.5.2450,23841.5864621749,17446.42959317649,21817.77551964707,35129.84556550241,31330.490371236025,20090.686552358147,21035.26385833282,28850.340829698864,0.4557784477222591,4.697975240883974,False,False,"5-3 exoribonuclease B, putative (pseudogene)",0.362915088829747
Tb927.11.12650,25192.515880488536,25314.427252844318,30273.486347946568,41080.48737420345,35554.49069960265,33813.47009260845,26926.80982709314,36816.14938880485,0.4512954270618884,4.8044322213796855,False,False,"palmitoyl acyltransferase 5, putative",0.0633530390529173
Tb927.11.17440,70661.38966636469,69126.19957162139,82988.46107539705,125896.0861529429,113604.29837564142,64959.148395080636,74258.68343779437,101486.51097455499,0.4506563427027309,5.244883458478588,False,False,"variant surface glycoprotein (VSG), degenerate",0.4788746864295179
Tb927.5.2790,1031904.7872976608,1049579.9985484553,1070613.4255080281,1672677.8794933152,1449214.0536782097,1180787.844503787,1050699.4037847146,1434226.5925584373,0.4489229870528885,6.395313459524733,False,False,mitochondrial DNA polymerase beta-PAK,0.0996770809015231
Tb927.5.1550,47012.67486746619,46558.74003544396,56177.23665371289,77238.00697502046,66009.91397868375,60683.30028875553,49916.21718554102,67977.07374748659,0.44553965241494053,5.071489090984233,False,False,mitochondrial carrier protein,0.0801307185611135
Tb927.11.3890,273952.26163658017,296917.0079088383,302388.3563351008,422236.84486087365,388354.77549835265,378246.4794623624,291085.87529350637,396279.3666071962,0.445073015761911,5.8371875673234905,False,False,"N(2), N(2)-dimethylguanosine tRNA methyltransferase, putative",0.0265608809873126
Tb927.5.640,26720.589229880068,27217.9916428906,29639.471924338333,39827.784012654854,39154.61966579765,34667.58525071531,27859.350932369667,37883.32964305594,0.4434014913894949,4.817847407919956,False,False,"trans-sialidase, putative",0.0339922489081174
Tb927.5.550,1960834.3174640613,1811724.8560634784,2017701.736578942,3006608.404254711,2513089.7395992596,2351769.181636717,1930086.970035494,2623822.441830229,0.4430042367953645,6.658384387210582,False,False,"V-type proton ATPase subunit D, putative",0.0623302298753816
Tb927.5.3050,53594.316904850835,65828.60556619852,53937.114790683496,94586.92567189464,80120.11346700764,60878.3759730145,57786.67908724429,78528.47170397226,0.4424788573033506,5.134544128317032,False,False,poly(adp-ribose) polymerase,0.219978976270157
